index,id,gender,year,major_type,major_color,style,country
22579,10652,Women,2009,Skirts,Blue,朋克风服装,United States of America
22580,24467,Men,2019,Casual Shoes,Charcoal,欧美风服装,Canada
22581,38038,Men,2016,Watches,Black,民族风服装,Thailand
22582,40122,Unisex,2019,Headband,Black,朋克风服装,United States of America
22583,30255,Men,2018,Casual Shoes,Black,嘻哈风服装,United States of America
22584,2480,Men,2010,Tshirts,Navy Blue,民族风服装,United States of America
22585,54710,Women,2018,Kurtas,Orange,田园风服装,Germany
22586,12105,Women,2019,Kurtis,White,中性风服装,Spain
22587,26330,Women,2016,Watches,Black,朋克风服装,Singapore
22588,3552,Men,2015,Casual Shoes,Brown,简约风服装,Italy
22589,42675,Women,2010,Kurtas,Black,嘻哈风服装,Russia
22590,23642,Men,2013,Tshirts,Black,简约风服装,Canada
22591,9854,Men,2009,Trousers,Black,,United States of America
22592,47307,Women,2018,Mobile Pouch,Blue,,South Africa
22593,6020,Men,2011,Tshirts,Red,通勤风服装,United States of America
22594,12939,Men,2009,Shirts,Black,嘻哈风服装,United States of America
22595,51262,Men,2019,Belts,Black,,Argentina
22596,8986,Men,2011,Casual Shoes,Red,通勤风服装,Canada
22597,54522,Men,2013,Sports Shoes,White,,Thailand
22598,30067,Men,2016,Watches,Black,,Mexico
22599,8388,Women,2014,Track Pants,Black,嘻哈风服装,Italy
22600,3760,Men,2018,Tshirts,Black,,Brazil
22601,12337,Men,2010,Tshirts,Navy Blue,,Australia
22602,47135,Women,2015,Handbags,Black,,Italy
22603,6212,Women,2009,Tops,Brown,朋克风服装,Italy
22604,23470,Men,2015,Scarves,Black,朋克风服装,Australia
22605,48941,Women,2013,Ring,Silver,,Canada
22606,28098,Men,2016,Briefs,Olive,通勤风服装,India
22607,17645,Unisex,2019,Flip Flops,Red,简约风服装,Canada
22608,51050,Women,2017,Bra,Red,通勤风服装,Germany
22609,16797,Men,2009,Shirts,Black,,Italy
22610,31989,Men,2012,Socks,Navy Blue,田园风服装,Germany
22611,49893,Unisex,2016,Watches,Yellow,简约风服装,Mexico
22612,45662,Men,2012,Innerwear Vests,White,街头风服装,Singapore
22613,4545,Women,2011,Sports Shoes,Black,,Korea
22614,36390,Men,2016,Socks,Brown,,Brazil
22615,21327,Men,2016,Sunglasses,Brown,,United States of America
22616,15112,Men,2018,Trousers,Olive,嘻哈风服装,United States of America
22617,5497,Men,2009,Tshirts,Pink,,Argentina
22618,37242,Men,2018,Casual Shoes,Black,,United States of America
22619,25787,Men,2018,Suspenders,Red,,United States of America
22620,56275,Women,2017,Bra,Black,民族风服装,Russia
22621,32730,Men,2010,Sports Shoes,Black,,Germany
22622,40310,Unisex,2013,Sports Sandals,White,,China
22623,10460,Men,2014,Tshirts,Green,简约风服装,United States of America
22624,24655,Men,2009,Socks,White,,Canada
22625,3304,Women,2019,Sports Shoes,White,,India
22626,42023,Men,2017,Sports Shoes,White,简约风服装,China
22627,12753,Men,2010,Jeans,Black,洛丽塔风服装,Brazil
22628,55094,Women,2017,Face Wash and Cleanser,Gold,简约风服装,Brazil
22629,54146,Women,2012,Tops,Black,中性风服装,India
22630,13681,Women,2011,Sports Shoes,Silver,通勤风服装,Russia
22631,18269,Women,2014,Tunics,Black,简约风服装,Argentina
22632,48519,Women,2018,Tops,Blue,通勤风服装,Singapore
22633,23828,Unisex,2009,Flip Flops,Red,田园风服装,Germany
22634,51434,Women,2017,Shirts,Turquoise Blue,田园风服装,United States of America
22635,46483,Men,2016,Watches,Black,简约风服装,Canada
22636,47551,Women,2013,Heels,White,民族风服装,Canada
22637,6676,Women,2009,Sports Shoes,White,田园风服装,China
22638,17221,Men,2016,Sunglasses,Blue,田园风服装,India
22639,53363,Unisex,2019,Duffel Bag,Black,朋克风服装,Australia
22640,20691,Men,2012,Casual Shoes,Brown,民族风服装,France
22641,37626,Girls,2012,Tshirts,Pink,,France
22642,45206,Women,2016,Watches,Blue,朋克风服装,France
22643,4121,Unisex,2009,Casual Shoes,Green,简约风服装,Australia
22644,21743,Unisex,2012,Casual Shoes,Black,可爱系服装,Russia
22645,15576,Boys,2011,Tshirts,Olive,简约风服装,United States of America
22646,59659,Women,2012,Sarees,Purple,简约风服装,France
22647,40774,Men,2009,Casual Shoes,Black,简约风服装,Italy
22648,10004,Men,2019,Shorts,Grey,田园风服装,Thailand
22649,56611,Women,2017,Compact,Skin,嘻哈风服装,France
22650,32354,Men,2013,Watches,White,田园风服装,France
22651,37414,Women,2015,Handbags,Black,简约风服装,England
22652,14696,Men,2009,Trousers,Olive,欧美风服装,Japan
22653,33888,Men,2016,Watches,White,田园风服装,United States of America
22654,21571,Men,2012,Casual Shoes,Brown,韩版系服装,Thailand
22655,52083,Women,2009,Tshirts,White,民族风服装,India
22656,15744,Women,2010,Sports Shoes,White,洛丽塔风服装,Korea
22657,45034,Men,2016,Watches,Black,民族风服装,Singapore
22658,4313,Unisex,2009,Tshirts,Pink,嘻哈风服装,China
22659,10236,Men,2016,Watches,Orange,通勤风服装,United States of America
22660,40546,Women,2016,Watches,Black,民族风服装,Canada
22661,32166,Women,2017,Socks,Red,通勤风服装,United States of America
22662,56423,Women,2015,Bra,White,通勤风服装,Russia
22663,19189,Men,2011,Shirts,White,民族风服装,United States of America
22664,3136,Women,2015,Flats,Black,通勤风服装,England
22665,42211,Women,2012,Tunics,Lavender,,Canada
22666,7596,Men,2009,Tshirts,Yellow,简约风服装,United States of America
22667,51606,Women,2017,Jeans,Blue,通勤风服装,Thailand
22668,23226,Women,2018,Kurtas,Brown,中性风服装,Singapore
22669,17013,Women,2015,Flats,Gold,通勤风服装,Singapore
22670,6444,Women,2009,Flip Flops,Black,通勤风服装,Japan
22671,34291,Women,2009,Dupatta,Green,简约风服装,Japan
22672,18867,Men,2011,Shorts,Grey,嘻哈风服装,France
22673,8718,Men,2011,Tshirts,Red,可爱系服装,Thailand
22674,55060,Women,2017,Lipstick,Brown,朋克风服装,Argentina
22675,26592,Men,2017,Sports Shoes,Black,欧美风服装,Korea
22676,27440,Women,2015,Tops,Purple,嘻哈风服装,United States of America
22677,13675,Men,2011,Sports Shoes,Grey,街头风服装,Australia
22678,43105,Men,2017,Deodorant,Blue,百搭系服装,United States of America
22679,2222,Men,2010,Sandals,Black,朋克风服装,Singapore
22680,22132,Men,2019,Formal Shoes,Black,田园风服装,Japan
22681,35185,Unisex,2013,Backpacks,Olive,洛丽塔风服装,Canada
22682,46477,Women,2013,Watches,Steel,简约风服装,Korea
22683,34057,Boys,2012,Capris,Blue,嘻哈风服装,Singapore
22684,6682,Men,2018,Sports Shoes,Black,欧美风服装,Italy
22685,28408,Men,2016,Sunglasses,Metallic,民族风服装,United States of America
22686,43939,Women,2018,Heels,Silver,简约风服装,South Africa
22687,50512,Men,2016,Trunk,Black,欧美风服装,United States of America
22688,53397,Women,2010,Kurtas,White,朋克风服装,United States of America
22689,14450,Women,2018,Casual Shoes,Silver,嘻哈风服装,China
22690,20665,Men,2009,Tshirts,Blue,民族风服装,England
22691,5007,Women,2011,Dresses,Purple,田园风服装,China
22692,36700,Women,2017,Perfume and Body Mist,White,简约风服装,India
22693,33272,Girls,2010,Capris,Pink,嘻哈风服装,United States of America
22694,40780,Men,2019,Flip Flops,White,可爱系服装,Thailand
22695,57737,Women,2017,Lip Care,Red,朋克风服装,India
22696,25317,Men,2016,Watches,Brown,学院风服装,Germany
22697,44112,Women,2017,Perfume and Body Mist,Orange,简约风服装,Canada
22698,14662,Men,2011,Shirts,Blue,朋克风服装,Germany
22699,20457,Women,2015,Wallets,Black,简约风服装,Japan
22700,21585,Women,2014,Jeans,Blue,街头风服装,Russia
22701,52077,Men,2009,Tshirts,Blue,简约风服装,United States of America
22702,25919,Women,2009,Tshirts,Magenta,街头风服装,Russia
22703,36532,Women,2015,Belts,Beige,通勤风服装,United States of America
22704,57505,Men,2019,Sandals,Black,田园风服装,Thailand
22705,33040,Women,2017,Kurtas,Green,简约风服装,Brazil
22706,53999,Women,2018,Handbags,Black,欧美风服装,India
22707,41460,Men,2014,Sandals,Black,朋克风服装,United States of America
22708,32192,Men,2010,Flip Flops,Brown,田园风服装,Australia
22709,25125,Women,2015,Clutches,Gold,简约风服装,China
22710,11310,Men,2016,Jeans,Black,田园风服装,Argentina
22711,55252,Women,2017,Kajal and Eyeliner,Black,嘻哈风服装,United States of America
22712,12595,Unisex,2009,Tshirts,Black,通勤风服装,United States of America
22713,16909,Men,2018,Sweatshirts,Grey,通勤风服装,United States of America
22714,31717,Women,2016,Earrings,Gold,简约风服装,Canada
22715,43337,Men,2013,Sports Shoes,Grey,嘻哈风服装,Italy
22716,2010,Men,2010,Tshirts,Green,民族风服装,Russia
22717,27672,Women,2015,Handbags,Brown,简约风服装,Canada
22718,13447,Men,2018,Tshirts,Pink,田园风服装,Mexico
22719,54380,Women,2017,Handbags,Green,朋克风服装,United States of America
22720,19941,Men,2011,Sports Shoes,Black,嘻哈风服装,United States of America
22721,7562,Men,2011,Tshirts,Black,简约风服装,Australia
22722,16135,Women,2014,Tops,White,民族风服装,Brazil
22723,50720,Girls,2015,Dresses,Orange,简约风服装,United States of America
22724,18893,Women,2018,Tops,Purple,通勤风服装,Brazil
22725,34265,Women,2019,Dupatta,Cream,简约风服装,Mexico
22726,41838,Men,2012,Casual Shoes,Grey,,Australia
22727,52413,Women,2015,Nightdress,Black,田园风服装,United States of America
22728,39922,Unisex,2013,Laptop Bag,Black,简约风服装,United States of America
22729,4783,Women,2019,Tshirts,White,简约风服装,United States of America
22730,58129,Women,2012,Earrings,Silver,简约风服装,Australia
22731,20033,Women,2014,Shirts,Lavender,朋克风服装,United States of America
22732,41004,Girls,2009,Skirts,Navy Blue,简约风服装,Argentina
22733,25541,Women,2010,Tops,Blue,嘻哈风服装,Brazil
22734,11774,Men,2009,Tshirts,Green,简约风服装,Russia
22735,57161,Women,2009,Tops,Pink,田园风服装,Mexico
22736,24493,Unisex,2015,Backpacks,Olive,民族风服装,Italy
22737,33424,Women,2010,Handbags,Purple,简约风服装,England
22738,58915,Men,2019,Ties,Black,朋克风服装,Russia
22739,43753,Women,2019,Bangle,Gold,朋克风服装,United States of America
22740,2474,Men,2010,Sports Shoes,Black,朋克风服装,Singapore
22741,27216,Men,2014,Shorts,Navy Blue,通勤风服装,South Africa
22742,13023,Women,2013,Heels,Red,韩版系服装,Mexico
22743,19519,Men,2011,Sweaters,Black,简约风服装,Australia
22744,55636,Women,2015,Heels,Bronze,简约风服装,United States of America
22745,42681,Women,2014,Kurtas,Blue,民族风服装,Russia
22746,49269,Men,2016,Socks,Black,简约风服装,United States of America
22747,50344,Women,2012,Kurtas,Black,朋克风服装,Australia
22748,17483,Men,2010,Casual Shoes,Navy Blue,简约风服装,Brazil
22749,34601,Men,2016,Briefs,Brown,嘻哈风服装,Germany
22750,7106,Unisex,2015,Backpacks,Black,简约风服装,Canada
22751,8972,Men,2010,Sports Shoes,Brown,,Australia
22752,16551,Men,2014,Tshirts,Red,民族风服装,United States of America
22753,22764,Women,2009,Kurtas,Blue,简约风服装,India
22754,27024,Women,2019,Jeans,Blue,通勤风服装,Germany
22755,13211,Women,2011,Sports Shoes,Black,通勤风服装,Russia
22756,43561,Men,2017,Socks,White,民族风服装,United States of America
22757,48189,Women,2016,Handbags,Purple,嘻哈风服装,Germany
22758,28850,Men,2013,Tshirts,Green,欧美风服装,Germany
22759,3794,Men,2011,Tshirts,Blue,朋克风服装,Russia
22760,51898,Women,2016,Wallets,Lavender,简约风服装,Italy
22761,31141,Men,2019,Shirts,Blue,街头风服装,Canada
22762,29982,Women,2016,Free Gifts,White,朋克风服装,China
22763,27818,Men,2018,Belts,Black,民族风服装,Thailand
22764,34433,Women,2009,Tshirts,Blue,田园风服装,United States of America
22765,23484,Men,2019,Scarves,Black,中性风服装,Brazil
22766,50176,Women,2016,Flats,Brown,田园风服装,Germany
22767,16763,Women,2015,Handbags,Black,民族风服装,United States of America
22768,22556,Men,2017,Deodorant,Brown,,United States of America
22769,49867,Men,2016,Watches,Black,通勤风服装,Italy
22770,46013,Women,2014,Sarees,Red,简约风服装,Argentina
22771,36364,Men,2013,Ties,Blue,简约风服装,United States of America
22772,14034,Men,2014,Shirts,Blue,简约风服装,Mexico
22773,20201,Men,2019,Sweatshirts,White,嘻哈风服装,Canada
22774,5463,Men,2011,Sports Shoes,White,民族风服装,Thailand
22775,44744,Men,2010,Casual Shoes,Black,嘻哈风服装,Australia
22776,25773,Men,2013,Suspenders,Black,简约风服装,Italy
22777,56281,Women,2017,Bra,Purple,田园风服装,Korea
22778,11546,Women,2011,Kurtas,Grey,简约风服装,India
22779,41236,Girls,2010,Capris,Black,田园风服装,Thailand
22780,14808,Women,2011,Handbags,Maroon,田园风服装,Canada
22781,33616,Women,2019,Wallets,Red,简约风服装,United States of America
22782,10494,Women,2009,Tshirts,Blue,简约风服装,Brazil
22783,57353,Women,2015,Bra,Grey,洛丽塔风服装,Korea
22784,55299,Women,2017,Eyeshadow,Bronze,民族风服装,Germany
22785,17810,Men,2009,Tshirts,Multi,民族风服装,Canada
22786,9433,Men,2011,Sports Shoes,White,欧美风服装,France
22787,51639,Men,2016,Watches,Black,简约风服装,United States of America
22788,3935,Women,2010,Tshirts,Yellow,朋克风服装,India
22789,23219,Women,2009,Kurtas,Cream,嘻哈风服装,United States of America
22790,18858,Men,2011,Tshirts,Red,洛丽塔风服装,South Africa
22791,58586,Women,2016,Necklace and Chains,Orange,简约风服装,Canada
22792,59454,Men,2009,Shirts,Black,田园风服装,France
22793,10209,Women,2015,Handbags,Grey,简约风服装,Canada
22794,40579,Women,2019,Kurtas,Navy Blue,街头风服装,Thailand
22795,38463,Women,2015,Wallets,Green,嘻哈风服装,Russia
22796,52880,Women,2010,Sarees,Green,田园风服装,Canada
22797,32159,Women,2017,Socks,Pink,简约风服装,India
22798,45837,Women,2019,Kurtas,Magenta,通勤风服装,United States of America
22799,10807,Men,2019,Shirts,Black,民族风服装,England
22800,45239,Women,2012,Watches,Black,简约风服装,India
22801,15549,Men,2015,Socks,Black,民族风服装,Germany
22802,59666,Women,2015,Sarees,Multi,中性风服装,Canada
22803,38651,Men,2017,Sports Shoes,Black,民族风服装,Canada
22804,4922,Women,2011,Tshirts,White,嘻哈风服装,Canada
22805,39783,Men,2012,Shirts,Red,简约风服装,Thailand
22806,41699,Men,2016,Lounge Pants,Navy Blue,民族风服装,United States of America
22807,26559,Men,2010,Casual Shoes,Black,田园风服装,Mexico
22808,18256,Women,2018,Kurtas,Multi,简约风服装,India
22809,9601,Men,2018,Shirts,Blue,朋克风服装,Canada
22810,48526,Men,2017,Flip Flops,Brown,民族风服装,India
22811,23817,Unisex,2018,Flip Flops,Black,田园风服装,Thailand
22812,29511,Women,2016,Watches,Blue,民族风服装,Japan
22813,42820,Women,2012,Briefs,Blue,街头风服装,United States of America
22814,55897,Women,2017,Nail Polish,Orange,街头风服装,England
22815,6649,Men,2018,Sports Shoes,Yellow,嘻哈风服装,Germany
22816,54945,Men,2019,Tshirts,Cream,简约风服装,England
22817,53738,Men,2015,Track Pants,White,欧美风服装,Korea
22818,38235,Unisex,2016,Sunglasses,Brown,简约风服装,Canada
22819,57398,Women,2015,Briefs,Black,嘻哈风服装,Thailand
22820,18632,Men,2018,Tshirts,Red,欧美风服装,Spain
22821,30058,Men,2016,Watches,Brown,简约风服装,India
22822,50981,Women,2017,Nightdress,Brown,田园风服装,China
22823,9265,Men,2019,Shirts,Black,简约风服装,Thailand
22824,48142,Women,2016,Wallets,Green,欧美风服装,Brazil
22825,29949,Women,2016,Watches,White,街头风服装,Brazil
22826,49090,Women,2017,Lip Liner,Brown,通勤风服装,Russia
22827,30864,Women,2012,Kurtas,Magenta,简约风服装,United States of America
22828,26901,Women,2010,Tops,Turquoise Blue,朋克风服装,Germany
22829,9057,Women,2009,Sports Shoes,White,田园风服装,France
22830,43798,Women,2012,Earrings,Gold,简约风服装,South Africa
22831,48370,Men,2012,Shirts,Brown,,France
22832,6823,Men,2012,Sandals,Black,简约风服装,United States of America
22833,18400,Men,2009,Casual Shoes,Grey,田园风服装,Canada
22834,8185,Men,2011,Shirts,Grey,嘻哈风服装,Australia
22835,17448,Men,2016,Watches,Steel,田园风服装,United States of America
22836,28295,Women,2016,Sunglasses,White,田园风服装,Australia
22837,47338,Women,2009,Handbags,Orange,田园风服装,United States of America
22838,59030,Women,2012,Heels,Black,简约风服装,China
22839,4748,Men,2011,Tshirts,Green,简约风服装,Thailand
22840,56844,Men,2013,Jeans,Blue,简约风服装,United States of America
22841,57996,Women,2014,Dresses,Black,民族风服装,United States of America
22842,21916,Women,2019,Kurta Sets,Green,街头风服装,France
22843,56078,Women,2017,Lip Gloss,Pink,朋克风服装,Russia
22844,24458,Women,2018,Flip Flops,Purple,简约风服装,Germany
22845,37873,Men,2019,Wallets,Black,田园风服装,United States of America
22846,38007,Men,2016,Watches,Black,通勤风服装,Canada
22847,58324,Men,2010,Flip Flops,Black,田园风服装,United States of America
22848,37289,Women,2017,Watches,Steel,通勤风服装,South Africa
22849,11579,Women,2018,Kurtas,Green,街头风服装,United States of America
22850,41209,Women,2010,Sports Shoes,Black,民族风服装,United States of America
22851,14837,Men,2018,Belts,Black,田园风服装,United States of America
22852,33629,Women,2019,Wallets,Red,嘻哈风服装,United States of America
22853,2679,Men,2010,Tshirts,Black,简约风服装,India
22854,50975,Women,2017,Bra,Black,街头风服装,India
